OID_,width,easement_type,easement_source,adddate,withdrawdate,shape_Length,shape_Area
303,25.000000000000000,,,,,185.105172603453980,1592.932204151461065
304,33.000000000000000,,,1/14/2005 0:00:00.000,,803.463572709508412,12245.852969324803780
305,0.000000000000000,,,,,1894.372780652819301,48422.044127169050626
306,15.000000000000000,,,,,242.218041370318474,3144.787879708359014
307,0.000000000000000,,,,,1185.279334190165628,23911.056502547948185
308,0.000000000000000,,,,,281.480605485612273,2911.333650437637516
309,38.000000000000000,,,,,203.589192728551637,1792.326913618807339
310,30.000000000000000,,,,,873.492569316414802,12741.271281717232341
311,26.000000000000000,,,,,154.544493798639536,1350.023799273943951
312,0.000000000000000,,,,,179.536566516647156,1090.391393268654383
313,30.000000000000000,,,4/14/2004 0:00:00.000,,624.417934021195492,8465.172833138936767
314,24.000000000000000,,,,,513.895581122652402,6140.148169479983153
315,30.000000000000000,,,,,200.912487228610644,2121.352204379269551
316,20.000000000000000,,,,,557.316694371940457,4940.713549281821543
317,0.000000000000000,,,,,8735.956917063946094,593114.058875118731521
318,33.000000000000000,,,1/6/2005 0:00:00.000,,474.337970206438683,6636.080650785010221
319,0.000000000000000,,,,,482.408634242532742,2481.632758708897200
320,15.000000000000000,,,,,785.131012261447950,5661.531612484958714
321,0.000000000000000,,,,,2985.727119607605346,72993.808695446103229
322,0.000000000000000,,,,,1943.886772476084843,19082.815270800518192
323,33.000000000000000,,,1/6/2005 0:00:00.000,,457.978191255856359,6353.278959191668037
324,0.000000000000000,,,,,2088.067462132432865,19454.711496549396543
325,15.000000000000000,,,12/23/1996 0:00:00.000,,1095.326012082945908,7975.507124377508262
326,35.000000000000000,,,,,407.477905234685011,4456.775516314010019
327,0.000000000000000,,,,,3533.886815254438716,802171.853165358304977
328,30.000000000000000,,,,,464.031698234623661,6718.413931247470828
329,24.000000000000000,,,,,7763.904262901556649,92910.804146986367414
330,0.000000000000000,,,,,3142.996857611037740,42252.102475041734579
331,,,,2/13/2015 0:00:00.000,,261.605553690325678,1352.697474893122489
332,,,,2/13/2015 0:00:00.000,,80.811323130506224,367.322836502473365
333,20.000000000000000,,,,,461.915931659349326,4178.769960294396697
334,0.000000000000000,,,,,3388.770421145708042,54904.747715558827622
335,50.000000000000000,,,,,562.293405740572780,9556.150533559068208
336,20.000000000000000,,,9/11/2013 0:00:00.000,,1388.820172360553443,13468.869122207241162
337,15.000000000000000,,,,,1171.888469662629859,8930.626958072083653
338,20.000000000000000,,,11/6/2006 0:00:00.000,,458.951193129227818,3883.765448558640855
339,0.000000000000000,,,,,604.145607294819911,6905.262139379126893
340,15.000000000000000,,,,,996.144129149878495,13022.751318913897194
341,35.000000000000000,,,,,677.232911191277594,10799.224950608429936
342,15.000000000000000,,,,,631.618714839039058,3942.596557132195812
343,15.000000000000000,,,,,219.190805931651482,1418.327860058756414
344,0.000000000000000,,,,,2412.265211039150472,14583.581905098295465
345,0.000000000000000,,,,,617.342781852462963,30265.047852472245722
346,0.000000000000000,,,,,527.061369107686005,6169.215232518788980
347,20.000000000000000,,,,,584.209610418742272,6006.336957349843033
348,30.000000000000000,,,,,336.174876844206608,3192.523968214328306
349,0.000000000000000,,,,,8885.022446812457929,238668.964399880089331
350,0.000000000000000,,,,,1260.306887945177095,8037.140539595380687
351,0.000000000000000,,,,,1071.720814119546731,11762.451321997034029
352,0.000000000000000,,,,,723.668126444125278,8331.055063605570467
353,0.000000000000000,,,,,2114.685209243843929,36905.469107098877430
354,15.000000000000000,,,,,369.257069537755342,2219.909528104991750
355,30.000000000000000,,,,,467.067042923631448,6166.231591168259911
356,15.000000000000000,,,,,166.700346431630834,903.851291864712493
357,0.000000000000000,,,,,338.434949765640113,1638.637431093441819
358,15.000000000000000,,,,,404.391547372898856,2946.603596818581991
359,0.000000000000000,,,,,789.629381617066429,11719.525087682508456
360,0.000000000000000,,,11/3/2004 0:00:00.000,,129.274079922381532,146.867645874045650
361,0.000000000000000,,,5/23/2001 0:00:00.000,,2776.176793163808270,44347.972986092645442
362,20.000000000000000,,,,,1044.883031290630697,10049.401809875387698
363,15.000000000000000,,,,,373.133974224335702,4644.778891654991639
364,30.000000000000000,,,3/11/2004 0:00:00.000,,351.971934066794233,4377.312184411172893
365,15.000000000000000,,,,,536.296234199986770,7078.225032860314968
366,60.000000000000000,,,,,1830.876802673306656,54638.884914900234435
367,15.000000000000000,,,3/19/2015 0:00:00.000,,498.736031317922652,3513.394406313181207
368,15.000000000000000,,,3/19/2015 0:00:00.000,,855.332519595023996,6643.363734061295872
369,30.000000000000000,,,,,1064.190871137050635,14722.613204989240330
370,70.000000000000000,,,,,571.247476891582323,15044.723417178067393
371,15.000000000000000,,,,,502.555340424328620,3531.743993657613373
372,0.000000000000000,,,,,894.760597046846669,4571.381977691102293
373,0.000000000000000,,,,,469.446418025244327,3289.810417027771564
374,0.000000000000000,,,,,1117.569412090229207,5800.541708035687407
375,0.000000000000000,,,,,892.170227006761024,6388.989631700166683
376,0.000000000000000,,,,,260.166718844428374,4168.256009998593072
377,20.000000000000000,,,8/13/2010 0:00:00.000,,583.906213516435514,5419.965961369558499
378,20.000000000000000,,,,,387.280926190205378,3492.527546566679121
379,15.000000000000000,,,,,339.869792364663397,2324.104934487208084
380,0.000000000000000,,,,,1054.185638662113661,6011.404198475884186
381,51.000000000000000,,,4/17/2014 0:00:00.000,,1379.073122473832655,32789.338425793313945
382,0.000000000000000,,,,,626.365456114812105,31151.230291204323294
383,0.000000000000000,,,,,1618.516652294729965,19623.242559640133550
384,15.000000000000000,,,,,1634.878844734640325,22348.784563946330309
385,0.000000000000000,,,,,4370.206051561833192,163402.961083424801473
386,15.000000000000000,,,,,123.357044247222206,722.440572262032333
387,0.000000000000000,,,,,503.439810401298587,6831.186052006467435
388,,,,9/16/2013 0:00:00.000,,201.005913333909575,836.480418962628846
389,20.000000000000000,,,11/2/2005 0:00:00.000,,861.887702190030495,8410.830742303562147
390,0.000000000000000,,,12/13/2007 0:00:00.000,,155.617261554566255,653.321497797793540
391,0.000000000000000,,,,,196.422623046322030,949.047107112041090
392,0.000000000000000,,,11/3/2004 0:00:00.000,,216.165310543829378,1507.903759441953525
393,15.000000000000000,,,,,650.948729083374701,4458.204110011743978
394,50.000000000000000,,,,,1124.296954451046304,23452.776621338332916
395,40.000000000000000,,,,,2607.209084960662949,53142.677106564435235
396,68.000000000000000,,,3/30/2005 0:00:00.000,,9325.410000086580112,309419.942850684397854
397,0.000000000000000,,,,,2020.207964592983444,14159.032774199693449
398,30.000000000000000,,,,,2089.009612923093300,30372.512213582147524
399,30.000000000000000,,,,,1071.945390871624568,15317.307999212751383
400,0.000000000000000,,,,,1088.676660737479551,10540.461800264420162
401,30.000000000000000,,,,,1791.709523921721939,24932.688623703750636
402,,,,4/18/2016 0:00:00.000,,365.483726091692802,7540.403660832747846
403,0.000000000000000,,,,,601.178499416560612,4504.054899073335037
404,0.000000000000000,,,,,2734.668824802443851,30655.611241075454018
405,15.000000000000000,,,,,564.680729291703528,3655.366727394908594
